Screen Name,Text,Language,Tweet Type
DouglasDare5,RT @TheRealKeean : A new report from the CSIS smears Canadians who criticized Trudeau’s policies and Health Canada’s stance on COVID as “violent extremists.” https://t.co/Q1nMY4P4GV,en,Retweet
CoakerDavid,"RT @theJagmeetSingh : There is power in a union.

In 8 years of Justin Trudeau, corporate greed is out of control and real wages are down.

Young people and workers know that the collective power of unions is how the working class fights back against inflation. https://t.co/ddALDsgpyN",en,Retweet
wahope18,"RT @Tintie4 : hey @PierrePoilievre, I thought you wanted to defund CBC. If so, why did I see an anti Trudeau campaign ad on CBC just now? So much hypocrisy when you use the network you despise to spread a lie and your travel expenses are greater than PM’s. Is this allowed @ElectionsCan_E",en,Retweet
lamb_francois,"RT @andrearthurciel : Comment Mélanie Joly a-t-elle obtenu son poste de ministre au sein du cabinet de Justin Trudeau? 

La réponse: 

* https://t.co/BfuXvA2qGe",fr,Retweet
Feeninu1,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
PhoenixRisingAn,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
corolleFrancine,"RT @yfblanchet : A-t-on déjà vu État plus aplati? Abruti?
Un diplomate du régime chinois menace la famille d'un élu.
Pour ne pas irriter la Chine, on n'expulse pas le diplomate. Je ne croyais pas que même ce gouvernement admiratif de la dictature chinoise tomberait si bas.
https://t.co/XZQtTCb0xj",fr,Retweet
Poet__Myst,@OrbitStudios @LALegault @SusanDelacourt @RealMattHopkins @HillaryClinton Hillary essentially ripped the mask off PP on Canadian soil calling him Canada's Trump. She had Chrystia applauding in agreement suggesting even Harper may agree PP is too radical. Defining moment. Let's see if PP brings a prominent Trumpublican on Canadian soil to mock Trudeau.,en,Reply
richardhatch14,"RT @SpencerFernando : It's beyond obvious that Justin Trudeau hates Conservative Canadians so much that he is willing to let China threaten the family of a Conservative MP, and is glad to benefit from China's interference for his own electoral benefit. That kind of disloyalty to our country goes… https://t.co/cgpA0s3nav",en,Retweet
aaakk,"RT @tleehumphrey : The key point is that changes to CDN values &amp; traditions shouldn’t be left just to the government of the day. CDN’s must be consulted, parliament must be consulted. Trudeau is not a President nor a King &amp; he shouldn’t be allowed to act like he is. #JustWrong #cdnpoli https://t.co/PAGw3mHApV",en,Retweet
lizsteel199,"RT @brianlilley : Trudeau said on Wednesday that they dug deep and found that the report on Chong never left CSIS. 
That was false.
Now he wants us to believe the whole of government fell down in doing their job and that no one saw this report.
Read &amp; RT #cdnpoli
https://t.co/4HljkLM5yG",en,Retweet
hughlines1,"RT @M_Johnston1 : Apparently CSIS is being blamed for Bill Blair’s office not giving him the briefing materials sent to him. It turns out that the information not given to him by his staff was important so the source of the information gets blamed, not the Minister’s staff. https://t.co/ESB1xdZcwf",en,Retweet
Aqualung0001,"Yeah @ambermac , Trudeau is a real supporter of women! He’s got a great track record! 👇 https://t.co/ZmJhtg7AJt https://t.co/QIpk65aaoB",en,Tweet
TonyLam54,"RT @DianneDuguay : Trudeau thinks he brought the big guns, but no. Chretien &amp; Hillary’s past aren’t exactly stellar. Chrétien as Min of Indian Affair might’ve been the only chance Indigenous children had, but he ignored teachers, and well Hillary, is Hillary 😩. @PierrePoilievre is 5x the 2 of them https://t.co/PVBtCPDsnB",en,Retweet
LadouceurAndre,"RT @Concern70732755 : Who would you believe ? I’m confident that CSIS informed Trudeau &amp; he made the major mistake not to react ! 
The blame lays with him !!
 https://t.co/XB2HoLPLm2",en,Retweet
johnsmith6526,RT @Cl1Richard : Self Explanatory! Trudeau once again caught Lying to Canadians! to cover up his incompetent A$$! https://t.co/2GB7su4YFD https://t.co/xDBxK4r5j2,en,Retweet
JLarcenaire,"RT @WeAreCanProud : When Trudeau says he's on the far-left, believe him. https://t.co/iuFQ6woK4E",en,Retweet
krisster8,RT @funisher23 : @Motomom128302 @krisster8 @JustinTrudeau Hey trudeau it’s time for you to RESIGN !!!!!,en,Retweet
JimSatala,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
AmonFitNerd,@Captaincoby00 you forgot to add 'AND ITS ALL TRUDEAU'S FAULT' on the end there,en,Reply
carstarr6,"RT @JimboStanford : Poilievre's efforts to blame deficits, 'ATMs' &amp; Justin Trudeau personally for inflation didn't work. So now the right blames the carbon tax, hoping to divert Canadians' anger in anti-govt directions. For @CDN_Dimension, I show why this is just as false: https://t.co/lXexhzuJRD /2",en,Retweet
aaakk,"RT @RidaAller : Trudeau is a very smooth operator, he is gifted at pumping his cult support base with dishonest cliches.  He's all style and no substance. It's easy to see how people get wowed into submission by evil conmen like him. See the word cult? https://t.co/aoTDEkfdnt",en,Retweet
HarshaRFlair,"RT @MaximeBernier : It’s been two weeks since Trudeau announced he was giving $13B to Volkswagen, and nobody seems to care. 

$13 billion!! That’s half of Canada’s annual spending on defence, as corporate welfare for ONE company!

Still no opposition from the fake “official opposition.”",en,Retweet
WesternWheel,Trudeau says no decision yet on expelling Chinese envoy implicated in threats to MP https://t.co/333tg0BZfX,en,Tweet
rmoutlook,Trudeau says no decision yet on expelling Chinese envoy implicated in threats to MP https://t.co/GEcLuC4DzV,en,Tweet
stalbertgazette,Trudeau says no decision yet on expelling Chinese envoy implicated in threats to MP https://t.co/qNABAtIBY2,en,Tweet
do_zhera,"RT @Jenni_Byrne : At 2:39 PM, @HannahThibedeau requested @MichaelChongMP come on her @CBCNews show to talk about the startling revelations that Justin Trudeau misled Canadians about Beijing's interference in our democracy.

Within 12 minutes, staff confirmed &amp; booked Mr. Chong to come.

Then, at… https://t.co/2Q1jrqEqaI",en,Retweet
mapleservo,She’ll step over the bodies of  Albertans to thumb her nose at Trudeau. https://t.co/uWd1NY4b3h,en,Tweet
CrumLord9000,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
TonyLam54,"RT @AndyWon35844635 : Another Trudy worshipper that cant accept reality. 
The're all the same. Who uses a picture of Jennifer Aniston as their profile picture. And she thinks she might get a date with Trudeau some day! https://t.co/mk2JKXbWP2",en,Retweet
bmmckelvie,"RT @CynicRay : @CPAC_TV Remember when Chretien spoke at CPAC when Justin Trudeau was running for the first time? He said (paraphrasing): When I went to China with a team, I returned with $100M in business; Stephen Harper went, and he returned with 2 pandas. 🤣🤣🤣",en,Retweet
realDaveMartens,"RT @WeAreCanProud : When Trudeau says he's on the far-left, believe him. https://t.co/iuFQ6woK4E",en,Retweet
felixdennis123,"RT @MaximeBernier : It’s been two weeks since Trudeau announced he was giving $13B to Volkswagen, and nobody seems to care. 

$13 billion!! That’s half of Canada’s annual spending on defence, as corporate welfare for ONE company!

Still no opposition from the fake “official opposition.”",en,Retweet
penpencilbrush,"@DonMartinCTV @TorontoStar Don't be silly Don. PM Trudeau has guided Canada to the top! Go with facts, rather than letting your emotions override. https://t.co/YDtLZSPg4O",en,Reply
danallan_2,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
it_matters_2_me,@nationalpost Trudeau is a compulsive liar. https://t.co/CFVzvM0o3E,en,Reply
LadouceurAndre,RT @LindaFrum : Canada’s voice of moral clarity. A must listen. Chong speaking about the Trudeau government’s unwillingness to act — or even to care — about the PRC’s campaigns of intimidation against Canadians. We need Michael Chong as our Foreign Minister and we need him now! https://t.co/EeB9yhmTt5,en,Retweet
pimptrix,"@TorontoStar Oh man, how is Trudeau still a PM?!?!",en,Reply
0tnYOvroc,"RT @MarkThomasIw : The Liberal Party of Canada, led by Justin Trudeau, have been caught lying on numerous occasions. Here are ten examples that showcase their dishonesty in order to deceive Canadians: 

1) When asked about the cost of his trip to India during an election debate he said it would… https://t.co/b8QpXj30gW",en,Retweet
cco8226,@SeamusORegan @liberal_party @ylc_jlc @Sachitmehra @telfordk Trudeau lied....again #TrudeauChineseAsset #TrudeauCorruption #LiberalHypocrisy #TrudeauLyingPOS https://t.co/jid6FpN2RP,en,Reply
UnmitigatedAss,"RT @canmericanized : NEW: Justin Trudeau’s Liberals have no issues courting foreign political interference as convention key note speaker, Hillary Clinton lauds “the incredible record that the Liberal Party has here in Canada” shortly after an emotional Chrystia Freeland starts to cry. https://t.co/qug1oWV5Zq",en,Retweet
LooniePolitics,"Trudeau refuses to clear up confusion over communication of China interference allegations https://t.co/WejcJThUMu
https://t.co/WejcJThUMu",en,Tweet
CookieChickaroo,"RT @canmericanized : NEW: Justin Trudeau’s Liberals have no issues courting foreign political interference as convention key note speaker, Hillary Clinton lauds “the incredible record that the Liberal Party has here in Canada” shortly after an emotional Chrystia Freeland starts to cry. https://t.co/qug1oWV5Zq",en,Retweet
Tikisrose,"RT @Tintie4 : hey @PierrePoilievre, I thought you wanted to defund CBC. If so, why did I see an anti Trudeau campaign ad on CBC just now? So much hypocrisy when you use the network you despise to spread a lie and your travel expenses are greater than PM’s. Is this allowed @ElectionsCan_E",en,Retweet
CLHoxstone,"RT @govt_corrupt : #BREAKING: Trudeau continues to blame intelligence agencies for failing to provide the PMO with appropriate information while intelligence agencies continue to claim the opposite.

Trudeau is either incompetent, corrupt or both. https://t.co/Oq3SAYn1Aq",en,Retweet
SnoGeezer,RT @funisher23 : @Motomom128302 @krisster8 @JustinTrudeau Hey trudeau it’s time for you to RESIGN !!!!!,en,Retweet
RbBro42,"RT @PierrePoilievre : Team Trudeau spreads disinformation and conspiracy theories to attack the same MP that Beijing targeted. 

https://t.co/m8hd3rvRN8",en,Retweet
GilbertNathal13,"RT @MaximeBernier : Ça fait deux semaines que Trudeau a annoncé qu’il donnait 13G $  à Volkswagen, et personne ne semble s’en soucier. 

13 milliards! C’est la moitié des dépenses annuelles du Canada sur la défense, en bs pour UNE entreprise!

Toujours pas d’opposition de la part de la fausse «… https://t.co/fDp2LgTO5S",fr,Retweet
swimminglaps,"RT @PierrePoilievre : Team Trudeau spreads disinformation and conspiracy theories to attack the same MP that Beijing targeted. 

https://t.co/m8hd3rvRN8",en,Retweet
Muninn18085831,"RT @canmericanized : NEW: Justin Trudeau’s Liberals have no issues courting foreign political interference as convention key note speaker, Hillary Clinton lauds “the incredible record that the Liberal Party has here in Canada” shortly after an emotional Chrystia Freeland starts to cry. https://t.co/qug1oWV5Zq",en,Retweet
Smokedo93866079,"RT @brianlilley : Too many people need to have utterly failed at their jobs for Trudeau's version of events to be believable.
Read &amp; RT #cdnpoli @JustinTrudeau @MichaelChongMP 
https://t.co/4HljkLM5yG",en,Retweet
Jasims1234,"RT @brianlilley : Trudeau said on Wednesday that they dug deep and found that the report on Chong never left CSIS. 
That was false.
Now he wants us to believe the whole of government fell down in doing their job and that no one saw this report.
Read &amp; RT #cdnpoli
https://t.co/4HljkLM5yG",en,Retweet
Onedaya96472635,RT @Poet__Myst : @DavidHamer_1951 @liberal_party Hillary essentially ripped the mask off PP on Canadian soil calling him as an autocrat. She had Chrystia applauding in agreement suggesting even Harper may agree PP is too radical. Let's see if PP brings a prominent Trumpublican on Canadian soil to mock Trudeau.,en,Retweet
cindy_mc49,"RT @AndrewCordell17 : Trudeau is making up words that CSIS never said. This has gone far enough. We can’t wait for a election, Trudeau must be forced out. Our lives and our families lives are at stake. Trudeau is the greatest threat to all our lives. Trudeau will do anything to us, including murder",en,Retweet
jorcrypto1,"RT @PaulMitchell_AB : @JustinTrudeau Trudeau: ""Canadians are counting on our positive vision for the future.""

You literally discriminated against millions of Canadians for years. Made sure people lost their jobs. Forbade travel and social participation. Blew up the debt and deficit. Alienated the West.

Unreal.",en,Retweet
wahope18,"RT @luvcaffeine : Hey @PierrePoilievre, did you get paid throughout the pandemic?...yes you did!  

YOU DIDN'T WANT TO HELP CANADIANS &amp; most of us would have been near starvation &amp;/or been evicted if it weren't for the Liberals &amp; our PM.

THANK YOU JUSTIN TRUDEAU!!! https://t.co/rioJHoqMo8",en,Retweet
Candace86545977,"RT @Rifleman4WVU : Fox News could be banned from Canadian television after complaint by Trudeau-funded LGBTQ group 

https://t.co/1iiH6ganfe",en,Retweet
PlagueofProgs,"RT @Jed6767 : So did Trudeau just revise his rhetorical attack on Harper from 10 years ago to Pierre Poilievre? 
You remember all the bluster that has now proven to be nothing but Trudeau Liberal Hypocrisy.👇 https://t.co/Yo5Fhj3U1i https://t.co/mgn8OD1n8V",en,Retweet
orin_77,"RT @SassyPr88568654 : Good for him !!!! 
#Trudeau is a LIAR 
#TrudeauLies 
#TrudeauMustGo https://t.co/KhpdiDXxgz",en,Retweet
PhilMcK10946155,"@CPAC_TV It sure as hell is!!!

Broken and broke!

Trudeau did this.",en,Reply
JackieDuf,RT @McfarlaneGlenda : Justin Trudeau likes to talk tough when Pierre isn’t present yet runs out the back door when he’s challenged in the house or totally avoids the HOC all together. He’s a coward and he’s proven this time and time again. https://t.co/TbZTRO7eVT,en,Retweet
ArthurDay24_7,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
Dew_Harley,RT @SpencerFernando : WATCH: Trudeau Doubles-Down On A Lie. https://t.co/IsHT4y2Nsl,en,Retweet
50nFaboo,"RT @CPAC_TV : ""We have great resources and even greater workers. But what ties this all together—what makes Canada really valuable—is we treat people with the respect &amp; dignity they deserve,"" says PM Justin Trudeau in his address to the Liberal Party of Canada's national convention.

#cdnpoli https://t.co/VlNcmUr0xu",en,Retweet
Worldloveunite,"RT @AndrewScheer : The CBC is suppressing Trudeau’s disinformation scandal. 

This is why Trudeau fights so hard to protect the CBC. Because the CBC protects him! https://t.co/Bl3Q7n9eiU",en,Retweet
undersail262,"RT @nspector4 : The only two people Trudeau could possibly be protecting now that Vigneault and Thomas have called bullshit on him are his Minister or his Chief of Staff. Or, heaven forfend, himself! #cdnpoli https://t.co/uL1qCTS7zO",en,Retweet
TheAlbertan_,Trudeau says no decision yet on expelling Chinese envoy implicated in threats to MP https://t.co/dyz4IMku8C,en,Tweet
CochraneEagle,Trudeau says no decision yet on expelling Chinese envoy implicated in threats to MP https://t.co/loAi2FG4LE,en,Tweet
frankie2565,"RT @RebelNews_USA : THE @EZRALEVANT SHOW:

Trudeau enters his 'mad king' phase

GUEST: Documentarian and political commentator @AaronGunn.

https://t.co/9kESsxPMP9",en,Retweet
myknight11,RT @ryangerritsen : Over 6 million Canadians were unable to cross the border to the U.S. when Pierre brought up the issue. Some haven’t seen family members &amp; other loved ones in years. Trudeau could care less about you. He is a disgusting person.,en,Retweet
ken_twindragon,"RT @PierrePoilievre : Beijing’s agent orchestrated threats against a Canadian MP’s family. Trudeau is allowing him to stay—free to break our laws and attack our people. 

Kick out Beijing’s agent now. https://t.co/ORmjsr15mJ",en,Retweet
DanPapy9,"RT @mya11281477 : So Trudeau taking questions(that he doesn’t answer) is now considered Breaking News 😂 What joke. Breaking news would be they found the gold that was stolen,Trudeau steps down,liberals crossing the floor,or Singh ending the coalition,now that would be Breaking News #TrudeauMustGo https://t.co/TZctThyQ3a",en,Retweet
RobertI95943162,RT @Cl1Richard : I think it’s in the Trudeau DNA to throw Women under the Bus! 👇👇 https://t.co/zKGmPgIURn https://t.co/a1SLxkCHa8,en,Retweet
CourchesneWebb,"RT @TDotResident : #ONpoli #CDNpoli 

Seems like the media ONLY want to cover the Chinese influence story at the Federal level, but ignore it if Trudeau isn't involved.

THREAD 🧵 on Chinese influence tied to Doug Ford's Ontario PC Party, specifically 2 names: 

Ted Zhou and Zhaoan Sui https://t.co/uqmplYbI4f",en,Retweet
JanengirlsJane,"RT @RebelNewsOnline : BLACKMAIL: Documents show the head of Trudeau’s CBC state broadcaster told Twitter it must censor tweets or Trudeau would bring in laws to force them to do so

FULL REPORT &amp; DOCUMENTS: https://t.co/8tlv9c6tBY https://t.co/qyomjkgxgq https://t.co/Ot7ArnUIas",en,Retweet
aquiottawa,TRUDEAU HUMILIATED at EU Parliament by THREE Anti-DICTATOR MEPs https://t.co/cY05gwYeNH via @YouTube,en,Tweet
mini_bubbly,"RT @SuburbanPolly : Another poll confirming #WomenAgainstPoilievre 

“Women prefer Trudeau to Poilievre by almost 20 percentage points. That’s half the electorate, folks,” Shachi Kurl, president of the Angus Reid Institute, wrote in a recent op-ed.

Keep grasping bots 🤭 https://t.co/4ByhdnjOOD",en,Retweet
rpberes,RT @DonMartinCTV : Good questions from @sunlorrie. No answers from Trudeau. https://t.co/q5R4tbovT4 via @,en,Retweet
FrankMi34256891,"RT @SpencerFernando : WATCH: Delegate says she faced racism from liquored up Liberals at Liberal convention.

Justin Trudeau should stop his arrogant lectures and deal with the problems in his own broken party. https://t.co/pPiCVT4Ujy",en,Retweet
DKLaudsie,"RT @FairVoteCanada : “Last year, I volunteered at the Liberal party booth at Hamilton Pride, where we had a blank piece of paper out for people to provide the party feedback. The most tangible piece of feedback was, “what happened to electoral reform?” https://t.co/D0AfyxTF66",en,Retweet
CherylBulleid,"@palevell2 😖😖😖😖
I'm not suicidal.  🤭🙏
I would like mine shipped to my house so I can have it analized and once I've completed that I would like to donate it to the Trudeau family. Me administering of course, free of charge. And all along the way I'll pick up the rest to drop off.",en,Reply
thewalkingdad19,"RT @mark_slapinski : Catherine McKenna has TURNED on Justin Trudeau.

The mutiny has begun. Trudeau is DONE!",en,Retweet
WrxHatch13,"@midnightriderV2 @PierrePoilievre @stephenharper He wasn't bad, even though he wasn liberal. I didn't ever feel oppressed as a Canadian Citizen under Chretien. He was qualified to be PM.

I proudly wear Fuck Trudeau clothes and hang the flag. I would never disrespect another PM this way",en,Reply
SlickAnalysis,"@CPAC_TV And La Belle province just locked down for two years like Gestapo state (also ROC), and Sonny Trudeau claimed ad nauseum for 2 years that 5 million Canadians not to be tolerated.  Now in true Castro fashion he claime he never said that, adding liar to his lack of achievements.",en,Reply
RobertI95943162,@KatrinaPanova You mean Trudeau gestapo please remove your sign to serve and protect from all your vehicles your organization is disgusting,en,Reply
LizaBialy,"RT @robfoot : I have friends who haven't seen family members in 3+ years because of the vaccine mandates Trudeau is mocking here

I'm glad they were a priority for the conversation with ""Joseph R."" https://t.co/OFXi1A1Zjz",en,Retweet
soldat31,"RT @MelissaLMRogers : This is the line up for the Fort York FOOD bank in Toronto this morning. Canada under a liberal government is failing 

#Canada #Toronto #Cdnpoli #Trudeau 
 https://t.co/QDDZijIhh4",en,Retweet
trevor_slatery,@ChatByCC @DomGuerra22 Trudeau,en,Reply
MikeQ_Patriot,"@McfarlaneGlenda Trudeau is a total Little wimp, nothing else ... you will see him bawling and crying like a little girl before kneeling in front of the prize that Canadians will offer him on stage. https://t.co/t63d5Bo85X",en,Reply
Thatsworrisome,"RT @CsiHawkins : We tie Musk's WTC 9/11 deadpool liability to Trudeau's patent-family GPT alibi program! #MuskHawkinsGPTTruth ties CA2187704A1 CSI to US8512129B2, US9514748B2, US7089208B1, US9498694B2, US6226615B1, US2997470A, US6276277B1, US8676406B2, US9010678B1, US11567514B2 &amp; EP3931771A1.",en,Retweet
catranchdream,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
Skylar13_1989,"RT @TDotResident : #ONpoli #CDNpoli 

Seems like the media ONLY want to cover the Chinese influence story at the Federal level, but ignore it if Trudeau isn't involved.

THREAD 🧵 on Chinese influence tied to Doug Ford's Ontario PC Party, specifically 2 names: 

Ted Zhou and Zhaoan Sui https://t.co/uqmplYbI4f",en,Retweet
PlagueofProgs,"RT @CharlieLight14 : @TorontoStar It's Trudeau's own fault for any ""anger"" given how disconnected he and his party are from the rest of the country. 

Trudeau spends his days lecturing innocent hardworking Canadians they must do more while he and his Liberals enjoy higher wages, a Censorsd Internet.",en,Retweet
ground_enemy,@TheChiefNerd trudeau oozed into the room and smarmed a short speech before a berapt audience,en,Reply
jorcrypto1,"RT @AndrewScheer : An operative from Beijing is in Toronto. For two years he has organized a harassment campaign to punish a CDN MP over a vote in parliament. For two years, Trudeau did nothing

CSIS has now confirmed they warned the government. 

1/2",en,Retweet
KenTurner7,"RT @TheTorontoSun : From @brianlilley: Trudeau's changing story on Chong simply not believable

https://t.co/PsxWnGcFJ1",en,Retweet
CsiHawkins,"We tie Musk's WTC 9/11 deadpool liability to Trudeau's patent-family GPT alibi program! #MuskHawkinsGPTTruth ties CA2187704A1 CSI to US8512129B2, US9514748B2, US7089208B1, US9498694B2, US6226615B1, US2997470A, US6276277B1, US8676406B2, US9010678B1, US11567514B2 &amp; EP3931771A1.",en,Tweet
Belzebat1,RT @Cl1Richard : Surly you talk of pre Trudeau years. Joly your as big a liar as your Boss Trudolf! Canada is the international joke of the world! Trudolf did that! https://t.co/uY0xwssDCx https://t.co/5uBfzCbXuv,en,Retweet
TrailerTal84676,RT @Domenic_Toronto : #LIB2023 Liberal Party National Convention. Justin Trudeau renewing his pledge to destroy the very fabric of Canada. https://t.co/g53BefHaie,en,Retweet
dkelland1,"RT @Gray_Mackenzie : So of the 3 NSA’s Trudeau had in 2021, when the Chong CSIS report was written, Rigby and MacDonald say they haven’t seen it

That leaves David Morrison, the current the Deputy Minister at Global Affairs. He has not answered our Q’s on if he received this report from CSIS #cdnpoli",en,Retweet
MorrisIrvine,"RT @DanKnightMMA : #Breaking Trudeau has repeatedly denied any involvement with the Trudeau Foundation, but documents obtained by La Presse under the Access to Information Act prove otherwise. These documents reveal that the Foundation had close links to the Prime Minister's office even after… https://t.co/EldbucgR9Z https://t.co/Lnhnkh35Cj",en,Retweet
shestheone67,"RT @MarkThomasIw : The Liberal Party of Canada, led by Justin Trudeau, have been caught lying on numerous occasions. Here are ten examples that showcase their dishonesty in order to deceive Canadians: 

1) When asked about the cost of his trip to India during an election debate he said it would… https://t.co/b8QpXj30gW",en,Retweet
PlagueofProgs,@TorontoStar If only Justin Trudeau was that hard on his CCP Handlers #SystemicLiberalCorruption #cndpoli,en,Reply
JohnSiebenga,"RT @DanKnightMMA : #article Canada finds itself backed into a corner with China, and Justin Trudeau's reluctance to expel Chinese diplomats who have threatened MP Michael Chong is only further proof of this. China's ability to use economic power as a tool of retaliation is a clear demonstration of… https://t.co/4Ek0YdG38X https://t.co/F6uTUSS3OC",en,Retweet
grand666ben,"RT @MaximeBernier : Ça fait deux semaines que Trudeau a annoncé qu’il donnait 13G $  à Volkswagen, et personne ne semble s’en soucier. 

13 milliards! C’est la moitié des dépenses annuelles du Canada sur la défense, en bs pour UNE entreprise!

Toujours pas d’opposition de la part de la fausse «… https://t.co/fDp2LgTO5S",fr,Retweet
ab_primetimes,OTTAWA — Prime Minister Justin Trudeau said Friday morning that no decision had been made yet on whether to expel a Chinese diplomat who allegedly targeted a member of Parliament and his family. https://t.co/KRlO6ekLvj,en,Tweet
MuskokaCD,"RT @Gray_Mackenzie : So of the 3 NSA’s Trudeau had in 2021, when the Chong CSIS report was written, Rigby and MacDonald say they haven’t seen it

That leaves David Morrison, the current the Deputy Minister at Global Affairs. He has not answered our Q’s on if he received this report from CSIS #cdnpoli",en,Retweet
StewiesTrades97,RT @justwannasayth2 : @princes35964114 @SusanDelacourt There's literally NOTHING - and I mean *nothing* - Trudeau has done in his last 8 years that has benefited me in the slightest.  Zero.,en,Retweet
katgulseth22855,RT @nationalpost : Raymond J. de Souza: Only Justin Trudeau would try to put himself above the King https://t.co/10n3nFdQ7s,en,Retweet
JefferysSteven,@Mikeggibbs Too funny. You Libs never take responsibility. Trudeau never takes responsibility. It's always someone else's fault in your minds.,en,Reply
SauterRory,"RT @TheChiefNerd : One week after saying he never forced anyone to get vaccinated, Trudeau now supports vaccine mandates again…

https://t.co/rTUKfvS99p",en,Retweet
Greg01Burke,"@westmm4028 @sunlorrie Really?
Because Trudeau says so?
He also said SNC-LAVALIN was a lie
Until it wasn't 
He said WE Charity was a lie
Until it wasn't 
I believe CISIS over Trudeau 
It's the one law organization he doesn't control like he does the RCMP",en,Reply
dkelly99142666,@nationalpost Chrétien by the same comparison makes Trudeau look ethical.,fr,Reply
AnnaAlbo2,"RT @KirkLubimov : Justin Trudeau:

""What makes Canada really valuable is we treat people with the respect and dignity they deserve.""

As long as they don't want clean drinking water or stand up for their Rights &amp; Freedoms that is. https://t.co/oH3nJm7KKK",en,Retweet
noibela,RT @WeAreCanProud : The Trudeau Liberal censorship agenda is already being put into action. https://t.co/zYiArHcPkk,en,Retweet
Hellbillybear,"RT @AwakenedOutlaw : Come again?

I'm not liking the decidedly fascist turn that the world is taking.  

You'll note which side of the ideological aisle our lessons in fascism are emanating from, and it's 100% coming from the leftist mindset (e.g. Trudeau, etc.).

This gentleman's banner read,… https://t.co/tSAuW3y9j2 https://t.co/GXJuWbufY7",en,Retweet
FNancyleem,Trudeau Team esp wicked minded Katie Telford and Gerald butts should be removed from office of the Honourable PM https://t.co/OpVtXgGMDh,en,Tweet
